Accesion	Length	TaxID	Lineage	TaxID_Lineage
AAMI01000180.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000181.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000182.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000183.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000184.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000185.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000186.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000187.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000188.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000189.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000190.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000191.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000192.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000193.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000194.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000195.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000196.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000197.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000198.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000199.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000200.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000201.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000202.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000203.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000204.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000205.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000206.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000207.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000208.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000209.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000210.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000211.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000212.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000213.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000214.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000215.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000216.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000217.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000218.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000219.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000220.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000221.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000222.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000223.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000224.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000225.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000226.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000227.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000228.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000229.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000230.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000231.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000232.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000233.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000234.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000235.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000236.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000237.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000238.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000239.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000240.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000241.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000242.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000243.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000244.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000245.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000246.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000247.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000248.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000249.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000250.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000251.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000252.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000253.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000254.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000255.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000256.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000257.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000258.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000259.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000260.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000261.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000262.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000263.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000264.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000265.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000266.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000267.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000268.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000269.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000270.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000271.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000272.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000273.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000274.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000275.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000276.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000277.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000278.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000279.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000280.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000281.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000282.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000283.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000284.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000285.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000286.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000287.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000288.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000289.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000290.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000291.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000292.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000293.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000294.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000295.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000296.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000297.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000298.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000299.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000300.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000301.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000302.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000303.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000304.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000305.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000306.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000307.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000308.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000309.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000310.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000311.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000312.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000313.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000314.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000315.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000316.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000317.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000318.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000319.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000320.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000321.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000322.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000323.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000324.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000325.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000326.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000327.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000328.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000329.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000330.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000331.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000332.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000333.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000334.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000335.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000336.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000337.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000338.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000339.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000340.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000341.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000342.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000343.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000344.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000345.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000346.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000347.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000348.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000349.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000350.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000351.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000352.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000353.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000354.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000355.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000356.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01000357.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
